location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_recovered,cumulative_recovered,cumulative_vaccine_doses_administered
BR_AM,2021-05-11,BR,Brazil,695.0,12.0,376298.0,12758.0,0.0,0.0,989482.0
BR_AM,2021-05-12,BR,Brazil,595.0,17.0,376893.0,12775.0,0.0,0.0,1005800.0
BR_AM,2021-05-13,BR,Brazil,666.0,17.0,377559.0,12792.0,0.0,0.0,1013153.0
BR_AM,2021-05-14,BR,Brazil,579.0,16.0,378138.0,12808.0,0.0,0.0,1020185.0
BR_AM,2021-05-15,BR,Brazil,507.0,16.0,378645.0,12824.0,0.0,0.0,1036869.0
BR_AM,2021-05-16,BR,Brazil,210.0,7.0,378855.0,12831.0,0.0,0.0,1041111.0
BR_AM,2021-05-17,BR,Brazil,312.0,24.0,379167.0,12855.0,0.0,0.0,1056727.0
BR_AM,2021-05-18,BR,Brazil,663.0,24.0,379830.0,12879.0,0.0,0.0,1069289.0
BR_AM,2021-05-19,BR,Brazil,586.0,14.0,380416.0,12893.0,0.0,0.0,1084463.0
BR_AM,2021-05-20,BR,Brazil,620.0,10.0,381036.0,12903.0,0.0,0.0,1096097.0
BR_AM,2021-05-21,BR,Brazil,599.0,9.0,381635.0,12912.0,0.0,0.0,1114826.0
BR_AM,2021-05-22,BR,Brazil,515.0,3.0,382150.0,12915.0,0.0,0.0,1140203.0
BR_AM,2021-05-23,BR,Brazil,337.0,5.0,382487.0,12920.0,0.0,0.0,1142930.0
BR_AM,2021-05-24,BR,Brazil,358.0,5.0,382845.0,12925.0,0.0,0.0,1154557.0
BR_AM,2021-05-25,BR,Brazil,535.0,10.0,383380.0,12935.0,0.0,0.0,1173079.0
BR_AM,2021-05-26,BR,Brazil,600.0,8.0,383980.0,12943.0,0.0,0.0,1184279.0
BR_AM,2021-05-27,BR,Brazil,654.0,8.0,384634.0,12951.0,0.0,0.0,1198890.0
BR_AM,2021-05-28,BR,Brazil,363.0,15.0,384997.0,12966.0,0.0,0.0,1216543.0
BR_AM,2021-05-29,BR,Brazil,831.0,6.0,385828.0,12972.0,0.0,0.0,1235870.0
BR_AM,2021-05-30,BR,Brazil,246.0,6.0,386074.0,12978.0,0.0,0.0,1238083.0
BR_AM,2021-05-31,BR,Brazil,344.0,7.0,386418.0,12985.0,0.0,0.0,1240813.0
BR_AM,2021-06-01,BR,Brazil,620.0,11.0,387038.0,12996.0,0.0,0.0,1248774.0
BR_AM,2021-06-02,BR,Brazil,671.0,13.0,387709.0,13009.0,0.0,0.0,1259104.0
BR_AM,2021-06-03,BR,Brazil,585.0,7.0,388294.0,13016.0,0.0,0.0,1264170.0
BR_AM,2021-06-04,BR,Brazil,456.0,26.0,388750.0,13042.0,0.0,0.0,1266324.0
BR_AM,2021-06-05,BR,Brazil,450.0,8.0,389200.0,13050.0,0.0,0.0,1278732.0
BR_AM,2021-06-06,BR,Brazil,350.0,4.0,389550.0,13054.0,0.0,0.0,1274760.0
BR_AM,2021-06-07,BR,Brazil,286.0,9.0,389836.0,13063.0,0.0,0.0,1281111.0
BR_AM,2021-06-08,BR,Brazil,550.0,23.0,390386.0,13086.0,0.0,0.0,1286415.0
BR_AM,2021-06-09,BR,Brazil,677.0,17.0,391063.0,13103.0,0.0,0.0,1352774.0
BR_AM,2021-06-10,BR,Brazil,795.0,16.0,391858.0,13119.0,0.0,0.0,1375295.0
BR_AM,2021-06-11,BR,Brazil,716.0,10.0,392574.0,13129.0,0.0,0.0,1396590.0
BR_AM,2021-06-12,BR,Brazil,604.0,7.0,393178.0,13136.0,0.0,0.0,1396082.0
BR_AM,2021-06-13,BR,Brazil,314.0,4.0,393492.0,13140.0,0.0,0.0,1540598.0
BR_AM,2021-06-14,BR,Brazil,383.0,9.0,393875.0,13149.0,0.0,0.0,1609835.0
BR_AM,2021-06-15,BR,Brazil,726.0,13.0,394601.0,13162.0,0.0,0.0,1615817.0
BR_AM,2021-06-16,BR,Brazil,503.0,20.0,395104.0,13182.0,0.0,0.0,1608031.0
BR_AM,2021-06-17,BR,Brazil,620.0,15.0,395724.0,13197.0,0.0,0.0,1632926.0
BR_AM,2021-06-18,BR,Brazil,684.0,12.0,396408.0,13209.0,0.0,0.0,1648208.0
BR_AM,2021-06-19,BR,Brazil,499.0,5.0,396907.0,13214.0,0.0,0.0,1702524.0
BR_AM,2021-06-20,BR,Brazil,225.0,6.0,397132.0,13220.0,0.0,0.0,1712964.0
BR_AM,2021-06-21,BR,Brazil,393.0,6.0,397525.0,13226.0,0.0,0.0,1732327.0
BR_AM,2021-06-22,BR,Brazil,720.0,15.0,398245.0,13241.0,0.0,0.0,1757564.0
BR_AM,2021-06-23,BR,Brazil,511.0,5.0,398756.0,13246.0,0.0,0.0,1788440.0
BR_AM,2021-06-24,BR,Brazil,645.0,3.0,399401.0,13249.0,0.0,0.0,1808393.0
BR_AM,2021-06-25,BR,Brazil,661.0,15.0,400062.0,13264.0,0.0,0.0,1827263.0
BR_AM,2021-06-26,BR,Brazil,471.0,3.0,400533.0,13267.0,0.0,0.0,1853624.0
BR_AM,2021-06-27,BR,Brazil,248.0,4.0,400781.0,13271.0,0.0,0.0,1870784.0
BR_AM,2021-06-28,BR,Brazil,414.0,11.0,401195.0,13282.0,0.0,0.0,1900447.0
BR_AM,2021-06-29,BR,Brazil,552.0,17.0,401747.0,13299.0,0.0,0.0,1933110.0
BR_AM,2021-06-30,BR,Brazil,342.0,14.0,402089.0,13313.0,0.0,0.0,2001073.0
BR_AM,2021-07-01,BR,Brazil,665.0,7.0,402754.0,13320.0,0.0,0.0,2020713.0
BR_AM,2021-07-02,BR,Brazil,575.0,10.0,403329.0,13330.0,0.0,0.0,2030081.0
BR_AM,2021-07-03,BR,Brazil,492.0,7.0,403821.0,13337.0,0.0,0.0,2061315.0
BR_AM,2021-07-04,BR,Brazil,224.0,5.0,404045.0,13342.0,0.0,0.0,2070648.0
BR_AM,2021-07-05,BR,Brazil,302.0,7.0,404347.0,13349.0,0.0,0.0,2089331.0
BR_AM,2021-07-06,BR,Brazil,719.0,0.0,405066.0,13349.0,0.0,0.0,2123347.0
BR_AM,2021-07-07,BR,Brazil,543.0,6.0,405609.0,13355.0,0.0,0.0,2151585.0
BR_AM,2021-07-08,BR,Brazil,701.0,6.0,406310.0,13361.0,0.0,0.0,2173298.0
BR_AM,2021-07-09,BR,Brazil,718.0,6.0,407028.0,13367.0,0.0,0.0,2201152.0
BR_AM,2021-07-10,BR,Brazil,492.0,11.0,407520.0,13378.0,0.0,0.0,2225040.0
BR_AM,2021-07-11,BR,Brazil,267.0,4.0,407787.0,13382.0,0.0,0.0,2239008.0
BR_AM,2021-07-12,BR,Brazil,250.0,5.0,408037.0,13387.0,0.0,0.0,2239100.0
BR_AM,2021-07-13,BR,Brazil,578.0,11.0,408615.0,13398.0,0.0,0.0,2239100.0
BR_AM,2021-07-14,BR,Brazil,552.0,7.0,409167.0,13405.0,0.0,0.0,2239100.0
BR_AM,2021-07-15,BR,Brazil,616.0,8.0,409783.0,13413.0,0.0,0.0,2239100.0
BR_AM,2021-07-16,BR,Brazil,584.0,8.0,410367.0,13421.0,0.0,0.0,2289862.0
BR_AM,2021-07-17,BR,Brazil,515.0,8.0,410882.0,13429.0,0.0,0.0,2296213.0
BR_AM,2021-07-18,BR,Brazil,230.0,5.0,411112.0,13434.0,0.0,0.0,2297649.0
BR_AM,2021-07-19,BR,Brazil,273.0,9.0,411385.0,13443.0,0.0,0.0,2355663.0
BR_AM,2021-07-20,BR,Brazil,509.0,6.0,411894.0,13449.0,0.0,0.0,2436968.0
BR_AM,2021-07-21,BR,Brazil,651.0,4.0,412545.0,13453.0,0.0,0.0,2438933.0
BR_AM,2021-07-22,BR,Brazil,601.0,9.0,413146.0,13462.0,0.0,0.0,2440757.0
BR_AM,2021-07-23,BR,Brazil,412.0,6.0,413558.0,13468.0,0.0,0.0,2485451.0
BR_AM,2021-07-24,BR,Brazil,295.0,9.0,413853.0,13477.0,0.0,0.0,2487736.0
BR_AM,2021-07-25,BR,Brazil,260.0,5.0,414113.0,13482.0,0.0,0.0,2487765.0
BR_AM,2021-07-26,BR,Brazil,231.0,10.0,414344.0,13492.0,0.0,0.0,2489708.0
BR_AM,2021-07-27,BR,Brazil,445.0,9.0,414789.0,13501.0,0.0,0.0,2510173.0
BR_AM,2021-07-28,BR,Brazil,489.0,7.0,415278.0,13508.0,0.0,0.0,2537032.0
BR_AM,2021-07-29,BR,Brazil,568.0,7.0,415846.0,13515.0,0.0,0.0,2549787.0
BR_AM,2021-07-30,BR,Brazil,529.0,8.0,416375.0,13523.0,0.0,0.0,2567572.0
BR_AM,2021-07-31,BR,Brazil,337.0,4.0,416712.0,13527.0,0.0,0.0,2581889.0
BR_AM,2021-08-01,BR,Brazil,176.0,4.0,416888.0,13531.0,0.0,0.0,2584017.0
BR_AM,2021-08-02,BR,Brazil,231.0,5.0,417119.0,13536.0,0.0,0.0,2605877.0
BR_AM,2021-08-03,BR,Brazil,390.0,9.0,417509.0,13545.0,0.0,0.0,2617383.0
BR_AM,2021-08-04,BR,Brazil,587.0,9.0,418096.0,13554.0,0.0,0.0,2626805.0
BR_AM,2021-08-05,BR,Brazil,343.0,8.0,418439.0,13562.0,0.0,0.0,2631478.0
BR_AM,2021-08-06,BR,Brazil,455.0,8.0,418894.0,13570.0,0.0,0.0,2652022.0
BR_AM,2021-08-07,BR,Brazil,400.0,7.0,419294.0,13577.0,0.0,0.0,2668615.0
BR_AM,2021-08-08,BR,Brazil,156.0,7.0,419450.0,13584.0,0.0,0.0,2668753.0
BR_AM,2021-08-09,BR,Brazil,294.0,7.0,419744.0,13591.0,0.0,0.0,2672658.0
BR_AM,2021-08-10,BR,Brazil,430.0,5.0,420174.0,13596.0,0.0,0.0,2677578.0
BR_AM,2021-08-11,BR,Brazil,350.0,9.0,420524.0,13605.0,0.0,0.0,2701903.0
BR_AM,2021-08-12,BR,Brazil,378.0,8.0,420902.0,13613.0,0.0,0.0,2715401.0
BR_AM,2021-08-13,BR,Brazil,354.0,9.0,421256.0,13622.0,0.0,0.0,2722755.0
BR_AM,2021-08-14,BR,Brazil,178.0,3.0,421434.0,13625.0,0.0,0.0,2790942.0
BR_AM,2021-08-15,BR,Brazil,119.0,3.0,421553.0,13628.0,0.0,0.0,2821463.0
BR_AM,2021-08-16,BR,Brazil,177.0,2.0,421730.0,13630.0,0.0,0.0,2835524.0
BR_AM,2021-08-17,BR,Brazil,269.0,9.0,421999.0,13639.0,0.0,0.0,2847105.0
BR_AM,2021-08-18,BR,Brazil,273.0,4.0,422272.0,13643.0,0.0,0.0,2883501.0
BR_AM,2021-08-19,BR,Brazil,245.0,2.0,422517.0,13645.0,0.0,0.0,2893361.0
BR_AM,2021-08-20,BR,Brazil,178.0,4.0,422695.0,13649.0,0.0,0.0,2919949.0
BR_AM,2021-08-21,BR,Brazil,173.0,2.0,422868.0,13651.0,0.0,0.0,2986350.0
BR_AM,2021-08-22,BR,Brazil,190.0,1.0,423058.0,13652.0,0.0,0.0,2989881.0
BR_AM,2021-08-23,BR,Brazil,88.0,4.0,423146.0,13656.0,0.0,0.0,3008380.0
BR_AM,2021-08-24,BR,Brazil,162.0,5.0,423308.0,13661.0,0.0,0.0,3035835.0
BR_AM,2021-08-25,BR,Brazil,216.0,8.0,423524.0,13669.0,0.0,0.0,3042383.0
BR_AM,2021-08-26,BR,Brazil,177.0,3.0,423701.0,13672.0,0.0,0.0,3056120.0
BR_AM,2021-08-27,BR,Brazil,131.0,2.0,423832.0,13674.0,0.0,0.0,3085665.0
BR_AM,2021-08-28,BR,Brazil,126.0,3.0,423958.0,13677.0,0.0,0.0,3122089.0
BR_AM,2021-08-29,BR,Brazil,63.0,2.0,424021.0,13679.0,0.0,0.0,3178693.0
BR_AM,2021-08-30,BR,Brazil,109.0,3.0,424130.0,13682.0,0.0,0.0,3214879.0
BR_AM,2021-08-31,BR,Brazil,151.0,5.0,424281.0,13687.0,0.0,0.0,3225001.0
BR_AM,2021-09-01,BR,Brazil,147.0,0.0,424428.0,13687.0,0.0,0.0,3269218.0
BR_AM,2021-09-02,BR,Brazil,134.0,2.0,424562.0,13689.0,0.0,0.0,3305790.0
BR_AM,2021-09-03,BR,Brazil,175.0,1.0,424737.0,13690.0,0.0,0.0,3331670.0
BR_AM,2021-09-04,BR,Brazil,96.0,3.0,424833.0,13693.0,0.0,0.0,3334175.0
BR_AM,2021-09-05,BR,Brazil,84.0,1.0,424917.0,13694.0,0.0,0.0,3335675.0
BR_AM,2021-09-06,BR,Brazil,79.0,2.0,424996.0,13696.0,0.0,0.0,3338903.0
BR_AM,2021-09-07,BR,Brazil,67.0,1.0,425063.0,13697.0,0.0,0.0,3341951.0
BR_AM,2021-09-08,BR,Brazil,62.0,1.0,425125.0,13698.0,0.0,0.0,3385547.0
BR_AM,2021-09-09,BR,Brazil,214.0,3.0,425339.0,13701.0,0.0,0.0,3429239.0
BR_AM,2021-09-10,BR,Brazil,88.0,0.0,425427.0,13701.0,0.0,0.0,3442336.0
BR_AM,2021-09-11,BR,Brazil,79.0,3.0,425506.0,13704.0,0.0,0.0,3445934.0
BR_AM,2021-09-12,BR,Brazil,60.0,1.0,425566.0,13705.0,0.0,0.0,3448165.0
BR_AM,2021-09-13,BR,Brazil,59.0,0.0,425625.0,13705.0,0.0,0.0,3523032.0
BR_AP,2021-01-19,BR,Brazil,419.0,5.0,74045.0,1010.0,0.0,0.0,3.0
BR_AP,2021-01-20,BR,Brazil,265.0,6.0,74310.0,1016.0,0.0,0.0,3.0
BR_AP,2021-01-21,BR,Brazil,225.0,3.0,74535.0,1019.0,0.0,0.0,645.0
BR_AP,2021-01-22,BR,Brazil,339.0,3.0,74874.0,1022.0,0.0,0.0,645.0
BR_AP,2021-01-23,BR,Brazil,180.0,3.0,75054.0,1025.0,0.0,0.0,645.0
BR_AP,2021-01-24,BR,Brazil,195.0,0.0,75249.0,1025.0,0.0,0.0,1677.0
BR_AP,2021-01-25,BR,Brazil,151.0,7.0,75400.0,1032.0,0.0,0.0,1677.0
BR_AP,2021-01-26,BR,Brazil,241.0,4.0,75641.0,1036.0,0.0,0.0,3466.0
BR_AP,2021-01-27,BR,Brazil,299.0,4.0,75940.0,1040.0,0.0,0.0,3466.0
BR_AP,2021-01-28,BR,Brazil,371.0,8.0,76311.0,1048.0,0.0,0.0,4817.0
BR_AP,2021-01-29,BR,Brazil,377.0,9.0,76688.0,1057.0,0.0,0.0,4817.0
BR_AP,2021-01-30,BR,Brazil,196.0,2.0,76884.0,1059.0,0.0,0.0,4817.0
BR_AP,2021-01-31,BR,Brazil,157.0,0.0,77041.0,1059.0,0.0,0.0,4817.0
BR_AP,2021-02-01,BR,Brazil,363.0,5.0,77404.0,1064.0,0.0,0.0,6517.0
BR_AP,2021-02-02,BR,Brazil,325.0,2.0,77729.0,1066.0,0.0,0.0,6517.0
BR_AP,2021-02-03,BR,Brazil,260.0,3.0,77989.0,1069.0,0.0,0.0,6517.0
BR_AP,2021-02-04,BR,Brazil,224.0,1.0,78213.0,1070.0,0.0,0.0,9287.0
BR_AP,2021-02-05,BR,Brazil,210.0,4.0,78423.0,1074.0,0.0,0.0,9287.0
BR_AP,2021-02-06,BR,Brazil,223.0,5.0,78646.0,1079.0,0.0,0.0,9287.0
BR_AP,2021-02-07,BR,Brazil,153.0,0.0,78799.0,1079.0,0.0,0.0,9287.0
BR_AP,2021-02-08,BR,Brazil,191.0,4.0,78990.0,1083.0,0.0,0.0,10864.0
BR_AP,2021-02-09,BR,Brazil,284.0,3.0,79274.0,1086.0,0.0,0.0,10864.0
BR_AP,2021-02-10,BR,Brazil,230.0,3.0,79504.0,1089.0,0.0,0.0,10864.0
BR_AP,2021-02-11,BR,Brazil,331.0,4.0,79835.0,1093.0,0.0,0.0,15968.0
BR_AP,2021-02-12,BR,Brazil,356.0,5.0,80191.0,1098.0,0.0,0.0,16083.0
BR_AP,2021-02-13,BR,Brazil,183.0,4.0,80374.0,1102.0,0.0,0.0,17143.0
BR_AP,2021-02-14,BR,Brazil,154.0,0.0,80528.0,1102.0,0.0,0.0,17143.0
BR_AP,2021-02-15,BR,Brazil,135.0,4.0,80663.0,1106.0,0.0,0.0,17143.0
BR_AP,2021-02-16,BR,Brazil,277.0,6.0,80940.0,1112.0,0.0,0.0,17219.0
BR_AP,2021-02-17,BR,Brazil,271.0,4.0,81211.0,1116.0,0.0,0.0,20432.0
BR_AP,2021-02-18,BR,Brazil,259.0,4.0,81470.0,1120.0,0.0,0.0,20432.0
BR_AP,2021-02-19,BR,Brazil,219.0,1.0,81689.0,1121.0,0.0,0.0,23701.0
BR_AP,2021-02-20,BR,Brazil,185.0,0.0,81874.0,1121.0,0.0,0.0,24749.0
BR_AP,2021-02-21,BR,Brazil,141.0,0.0,82015.0,1121.0,0.0,0.0,24749.0
BR_AP,2021-02-22,BR,Brazil,363.0,4.0,82378.0,1125.0,0.0,0.0,24749.0
BR_AP,2021-02-23,BR,Brazil,228.0,2.0,82606.0,1127.0,0.0,0.0,25832.0
BR_AP,2021-02-24,BR,Brazil,262.0,4.0,82868.0,1131.0,0.0,0.0,26034.0
BR_AP,2021-02-25,BR,Brazil,194.0,4.0,83062.0,1135.0,0.0,0.0,27850.0
BR_AP,2021-02-26,BR,Brazil,217.0,1.0,83279.0,1136.0,0.0,0.0,27850.0
BR_AP,2021-02-27,BR,Brazil,226.0,3.0,83505.0,1139.0,0.0,0.0,27850.0
BR_AP,2021-02-28,BR,Brazil,158.0,1.0,83663.0,1140.0,0.0,0.0,27850.0
BR_AP,2021-03-01,BR,Brazil,222.0,2.0,83885.0,1142.0,0.0,0.0,27963.0
BR_AP,2021-03-02,BR,Brazil,292.0,2.0,84177.0,1144.0,0.0,0.0,27963.0
BR_AP,2021-03-03,BR,Brazil,306.0,2.0,84483.0,1146.0,0.0,0.0,27963.0
BR_AP,2021-03-04,BR,Brazil,325.0,6.0,84808.0,1152.0,0.0,0.0,28928.0
BR_AP,2021-03-05,BR,Brazil,257.0,4.0,85065.0,1156.0,0.0,0.0,28951.0
BR_AP,2021-03-06,BR,Brazil,158.0,0.0,85223.0,1156.0,0.0,0.0,28951.0
BR_AP,2021-03-07,BR,Brazil,355.0,0.0,85578.0,1156.0,0.0,0.0,28951.0
BR_AP,2021-03-08,BR,Brazil,301.0,5.0,85879.0,1161.0,0.0,0.0,28951.0
BR_AP,2021-03-09,BR,Brazil,467.0,3.0,86346.0,1164.0,0.0,0.0,29657.0
BR_AP,2021-03-10,BR,Brazil,328.0,3.0,86674.0,1167.0,0.0,0.0,29302.0
BR_AP,2021-03-11,BR,Brazil,421.0,2.0,87095.0,1169.0,0.0,0.0,30381.0
BR_AP,2021-03-12,BR,Brazil,384.0,8.0,87479.0,1177.0,0.0,0.0,30381.0
BR_AP,2021-03-13,BR,Brazil,313.0,4.0,87792.0,1181.0,0.0,0.0,31627.0
BR_AP,2021-03-14,BR,Brazil,255.0,0.0,88047.0,1181.0,0.0,0.0,31627.0
BR_AP,2021-03-15,BR,Brazil,316.0,6.0,88363.0,1187.0,0.0,0.0,31791.0
BR_AP,2021-03-16,BR,Brazil,755.0,8.0,89118.0,1195.0,0.0,0.0,31893.0
BR_AP,2021-03-17,BR,Brazil,704.0,6.0,89822.0,1201.0,0.0,0.0,43371.0
BR_AP,2021-03-18,BR,Brazil,775.0,5.0,90597.0,1206.0,0.0,0.0,45164.0
BR_AP,2021-03-19,BR,Brazil,480.0,10.0,91077.0,1216.0,0.0,0.0,45306.0
BR_AP,2021-03-20,BR,Brazil,438.0,6.0,91515.0,1222.0,0.0,0.0,47254.0
BR_AP,2021-03-21,BR,Brazil,495.0,0.0,92010.0,1222.0,0.0,0.0,51673.0
BR_AP,2021-03-22,BR,Brazil,452.0,11.0,92462.0,1233.0,0.0,0.0,51673.0
BR_AP,2021-03-23,BR,Brazil,649.0,10.0,93111.0,1243.0,0.0,0.0,52566.0
BR_AP,2021-03-24,BR,Brazil,578.0,10.0,93689.0,1253.0,0.0,0.0,55520.0
BR_AP,2021-03-25,BR,Brazil,596.0,5.0,94285.0,1258.0,0.0,0.0,56126.0
BR_AP,2021-03-26,BR,Brazil,682.0,7.0,94967.0,1265.0,0.0,0.0,62116.0
BR_AP,2021-03-27,BR,Brazil,433.0,3.0,95400.0,1268.0,0.0,0.0,64572.0
BR_AP,2021-03-28,BR,Brazil,249.0,0.0,95649.0,1268.0,0.0,0.0,64572.0
BR_AP,2021-03-29,BR,Brazil,550.0,11.0,96199.0,1279.0,0.0,0.0,65603.0
BR_AP,2021-03-30,BR,Brazil,711.0,13.0,96910.0,1292.0,0.0,0.0,65603.0
BR_AP,2021-03-31,BR,Brazil,632.0,10.0,97542.0,1302.0,0.0,0.0,67123.0
BR_AP,2021-04-01,BR,Brazil,502.0,9.0,98044.0,1311.0,0.0,0.0,67386.0
BR_AP,2021-04-02,BR,Brazil,280.0,7.0,98324.0,1318.0,0.0,0.0,67386.0
BR_AP,2021-04-03,BR,Brazil,280.0,5.0,98604.0,1323.0,0.0,0.0,67386.0
BR_AP,2021-04-04,BR,Brazil,294.0,0.0,98898.0,1323.0,0.0,0.0,67386.0
BR_AP,2021-04-05,BR,Brazil,339.0,11.0,99237.0,1334.0,0.0,0.0,72817.0
BR_AP,2021-04-06,BR,Brazil,471.0,12.0,99708.0,1346.0,0.0,0.0,74895.0
BR_AP,2021-04-07,BR,Brazil,584.0,10.0,100292.0,1356.0,0.0,0.0,75220.0
BR_AP,2021-04-08,BR,Brazil,380.0,15.0,100672.0,1371.0,0.0,0.0,76704.0
BR_AP,2021-04-09,BR,Brazil,276.0,10.0,100948.0,1381.0,0.0,0.0,76704.0
BR_AP,2021-04-10,BR,Brazil,247.0,5.0,101195.0,1386.0,0.0,0.0,76704.0
BR_AP,2021-04-11,BR,Brazil,183.0,4.0,101378.0,1390.0,0.0,0.0,79352.0
BR_AP,2021-04-12,BR,Brazil,269.0,12.0,101647.0,1402.0,0.0,0.0,79857.0
BR_AP,2021-04-13,BR,Brazil,309.0,17.0,101956.0,1419.0,0.0,0.0,90847.0
BR_AP,2021-04-14,BR,Brazil,304.0,13.0,102260.0,1432.0,0.0,0.0,95392.0
BR_AP,2021-04-15,BR,Brazil,271.0,14.0,102531.0,1446.0,0.0,0.0,95392.0
BR_AP,2021-04-16,BR,Brazil,305.0,10.0,102836.0,1456.0,0.0,0.0,101205.0
BR_AP,2021-04-17,BR,Brazil,166.0,8.0,103002.0,1464.0,0.0,0.0,101205.0
BR_AP,2021-04-18,BR,Brazil,114.0,3.0,103116.0,1467.0,0.0,0.0,104360.0
BR_AP,2021-04-19,BR,Brazil,258.0,10.0,103374.0,1477.0,0.0,0.0,105051.0
BR_AP,2021-04-20,BR,Brazil,246.0,6.0,103620.0,1483.0,0.0,0.0,107291.0
BR_AP,2021-04-21,BR,Brazil,113.0,5.0,103733.0,1488.0,0.0,0.0,107291.0
BR_AP,2021-04-22,BR,Brazil,227.0,9.0,103960.0,1497.0,0.0,0.0,107291.0
BR_AP,2021-04-23,BR,Brazil,149.0,5.0,104109.0,1502.0,0.0,0.0,111945.0
BR_AP,2021-04-24,BR,Brazil,128.0,3.0,104237.0,1505.0,0.0,0.0,115133.0
BR_AP,2021-04-25,BR,Brazil,71.0,2.0,104308.0,1507.0,0.0,0.0,115391.0
BR_AP,2021-04-26,BR,Brazil,210.0,10.0,104518.0,1517.0,0.0,0.0,115908.0
BR_AP,2021-04-27,BR,Brazil,253.0,7.0,104771.0,1524.0,0.0,0.0,115908.0
BR_AP,2021-04-28,BR,Brazil,193.0,5.0,104964.0,1529.0,0.0,0.0,121596.0
BR_AP,2021-04-29,BR,Brazil,169.0,7.0,105133.0,1536.0,0.0,0.0,123578.0
BR_AP,2021-04-30,BR,Brazil,621.0,7.0,105754.0,1543.0,0.0,0.0,125043.0
BR_AP,2021-05-01,BR,Brazil,217.0,6.0,105971.0,1549.0,0.0,0.0,126164.0
BR_AP,2021-05-02,BR,Brazil,203.0,1.0,106174.0,1550.0,0.0,0.0,126681.0
BR_AP,2021-05-03,BR,Brazil,266.0,11.0,106440.0,1561.0,0.0,0.0,127887.0
BR_AP,2021-05-04,BR,Brazil,253.0,5.0,106693.0,1566.0,0.0,0.0,129180.0
BR_AP,2021-05-05,BR,Brazil,253.0,4.0,106946.0,1570.0,0.0,0.0,131264.0
BR_AP,2021-05-06,BR,Brazil,244.0,3.0,107190.0,1573.0,0.0,0.0,133920.0
BR_AP,2021-05-07,BR,Brazil,187.0,5.0,107377.0,1578.0,0.0,0.0,135556.0
BR_AP,2021-05-08,BR,Brazil,210.0,2.0,107587.0,1580.0,0.0,0.0,136419.0
BR_AP,2021-05-09,BR,Brazil,210.0,2.0,107797.0,1582.0,0.0,0.0,137022.0
BR_AP,2021-05-10,BR,Brazil,102.0,9.0,107899.0,1591.0,0.0,0.0,137108.0
BR_AP,2021-05-11,BR,Brazil,195.0,4.0,108094.0,1595.0,0.0,0.0,139607.0
BR_AP,2021-05-12,BR,Brazil,193.0,6.0,108287.0,1601.0,0.0,0.0,142451.0
BR_AP,2021-05-13,BR,Brazil,167.0,5.0,108454.0,1606.0,0.0,0.0,145468.0
BR_AP,2021-05-14,BR,Brazil,265.0,4.0,108719.0,1610.0,0.0,0.0,149000.0
BR_AP,2021-05-15,BR,Brazil,161.0,4.0,108880.0,1614.0,0.0,0.0,151758.0
BR_AP,2021-05-16,BR,Brazil,190.0,1.0,109070.0,1615.0,0.0,0.0,153481.0
BR_AP,2021-05-17,BR,Brazil,202.0,7.0,109272.0,1622.0,0.0,0.0,153999.0
BR_AP,2021-05-18,BR,Brazil,207.0,6.0,109479.0,1628.0,0.0,0.0,159686.0
BR_AP,2021-05-19,BR,Brazil,146.0,7.0,109625.0,1635.0,0.0,0.0,161927.0
BR_AP,2021-05-20,BR,Brazil,152.0,10.0,109777.0,1645.0,0.0,0.0,165374.0
BR_AP,2021-05-21,BR,Brazil,129.0,9.0,109906.0,1654.0,0.0,0.0,168305.0
BR_AP,2021-05-22,BR,Brazil,123.0,2.0,110029.0,1656.0,0.0,0.0,170286.0
BR_AP,2021-05-23,BR,Brazil,374.0,1.0,110403.0,1657.0,0.0,0.0,171062.0
BR_AP,2021-05-24,BR,Brazil,251.0,6.0,110654.0,1663.0,0.0,0.0,171148.0
BR_AP,2021-05-25,BR,Brazil,199.0,3.0,110853.0,1666.0,0.0,0.0,173733.0
BR_AP,2021-05-26,BR,Brazil,226.0,7.0,111079.0,1673.0,0.0,0.0,176232.0
BR_AP,2021-05-27,BR,Brazil,201.0,10.0,111280.0,1683.0,0.0,0.0,179981.0
BR_AP,2021-05-28,BR,Brazil,244.0,2.0,111524.0,1685.0,0.0,0.0,180714.0
BR_AP,2021-05-29,BR,Brazil,239.0,3.0,111763.0,1688.0,0.0,0.0,182179.0
BR_AP,2021-05-30,BR,Brazil,174.0,2.0,111937.0,1690.0,0.0,0.0,182179.0
BR_AP,2021-05-31,BR,Brazil,185.0,6.0,112122.0,1696.0,0.0,0.0,182609.0
BR_AP,2021-06-01,BR,Brazil,121.0,6.0,112243.0,1702.0,0.0,0.0,183643.0
BR_AP,2021-06-02,BR,Brazil,166.0,6.0,112409.0,1708.0,0.0,0.0,184764.0
BR_AP,2021-06-03,BR,Brazil,245.0,4.0,112654.0,1712.0,0.0,0.0,187522.0
BR_AP,2021-06-04,BR,Brazil,128.0,4.0,112782.0,1716.0,0.0,0.0,188384.0
BR_AP,2021-06-05,BR,Brazil,96.0,2.0,112878.0,1718.0,0.0,0.0,190969.0
BR_AP,2021-06-06,BR,Brazil,121.0,1.0,112999.0,1719.0,0.0,0.0,192003.0
